PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
1,C0009450,Communicable Diseases,"C0003862, C0221423, C0281856, C0558489, C0015672, C0857245, C0030193, C0015967","Arthralgia, Illness (finding), Generalized aches and pains, Renal pain, Fatigue, Redness of face, Pain, Fever",https://messageboards.webmd.com/health-conditions/f/lupus/44072/feeling-sick-all-the-time,feeling sick ALL THE TIME,"I almost never do things like this. I respect my doctors and other medical professionals immensely, but I am genuinely desperate. In October (about 5 months ago) I visited my PCP after feeling sickly for weeks on end. I had been having low-grade fevers on a daily basis, joint pain and general aches, and fatigue so bad I would sleep for 16 hours. My blood work came back with normal CBC, but positive for mono. I was given prednisone (which did nothing) and told I would feel better in a week or two. 5 months later, my symptoms have only gotten worse. With my fevers come a bright red butterfly shaped rash across my face, and I am often too sick to get out of bed. I visited the doctor once again, who agreed that the fevers were not likely caused by the mono I had five months ago. She thought there was a chance of an autoimmune condition, so tested my ANA, CRP, CBC, ESR, and for lyme (for good measure). Yet, every single test came back within the normal range. I had been treated for kidney pain recently as well, but all that showed up in my urine was a little protein and white blood cells (but not an amount too excessive). With having tested negative for lupus, lyme, and any sort of infection, I do not know what to think. My fevers have not subsided, and the rash on my face shows up a few times a week at least (it's not itchy, just hot). I also continuously break out in hives, despite having had allergy testing (not sure if this is related). If I don't have an autoimmune condition, lyme, mono, or any infection, why on earth am I feeling so sick and what can I do to feel better? I feel like I have tried everything, and I eat and exercise well. Even pain meds do a poor job of relieving my symptoms. If anyone has any ideas on what I can do to feel better or what the issue is, it would be greatly appreciated."
1,C0409974,Lupus Erythematosus,"C0003862, C0221423, C0281856, C0558489, C0015672, C0857245, C0030193, C0015967","Arthralgia, Illness (finding), Generalized aches and pains, Renal pain, Fatigue, Redness of face, Pain, Fever",https://messageboards.webmd.com/health-conditions/f/lupus/44072/feeling-sick-all-the-time,feeling sick ALL THE TIME,"I almost never do things like this. I respect my doctors and other medical professionals immensely, but I am genuinely desperate. In October (about 5 months ago) I visited my PCP after feeling sickly for weeks on end. I had been having low-grade fevers on a daily basis, joint pain and general aches, and fatigue so bad I would sleep for 16 hours. My blood work came back with normal CBC, but positive for mono. I was given prednisone (which did nothing) and told I would feel better in a week or two. 5 months later, my symptoms have only gotten worse. With my fevers come a bright red butterfly shaped rash across my face, and I am often too sick to get out of bed. I visited the doctor once again, who agreed that the fevers were not likely caused by the mono I had five months ago. She thought there was a chance of an autoimmune condition, so tested my ANA, CRP, CBC, ESR, and for lyme (for good measure). Yet, every single test came back within the normal range. I had been treated for kidney pain recently as well, but all that showed up in my urine was a little protein and white blood cells (but not an amount too excessive). With having tested negative for lupus, lyme, and any sort of infection, I do not know what to think. My fevers have not subsided, and the rash on my face shows up a few times a week at least (it's not itchy, just hot). I also continuously break out in hives, despite having had allergy testing (not sure if this is related). If I don't have an autoimmune condition, lyme, mono, or any infection, why on earth am I feeling so sick and what can I do to feel better? I feel like I have tried everything, and I eat and exercise well. Even pain meds do a poor job of relieving my symptoms. If anyone has any ideas on what I can do to feel better or what the issue is, it would be greatly appreciated."
1,C0004364,Autoimmune Diseases,"C0003862, C0221423, C0281856, C0558489, C0015672, C0857245, C0030193, C0015967","Arthralgia, Illness (finding), Generalized aches and pains, Renal pain, Fatigue, Redness of face, Pain, Fever",https://messageboards.webmd.com/health-conditions/f/lupus/44072/feeling-sick-all-the-time,feeling sick ALL THE TIME,"I almost never do things like this. I respect my doctors and other medical professionals immensely, but I am genuinely desperate. In October (about 5 months ago) I visited my PCP after feeling sickly for weeks on end. I had been having low-grade fevers on a daily basis, joint pain and general aches, and fatigue so bad I would sleep for 16 hours. My blood work came back with normal CBC, but positive for mono. I was given prednisone (which did nothing) and told I would feel better in a week or two. 5 months later, my symptoms have only gotten worse. With my fevers come a bright red butterfly shaped rash across my face, and I am often too sick to get out of bed. I visited the doctor once again, who agreed that the fevers were not likely caused by the mono I had five months ago. She thought there was a chance of an autoimmune condition, so tested my ANA, CRP, CBC, ESR, and for lyme (for good measure). Yet, every single test came back within the normal range. I had been treated for kidney pain recently as well, but all that showed up in my urine was a little protein and white blood cells (but not an amount too excessive). With having tested negative for lupus, lyme, and any sort of infection, I do not know what to think. My fevers have not subsided, and the rash on my face shows up a few times a week at least (it's not itchy, just hot). I also continuously break out in hives, despite having had allergy testing (not sure if this is related). If I don't have an autoimmune condition, lyme, mono, or any infection, why on earth am I feeling so sick and what can I do to feel better? I feel like I have tried everything, and I eat and exercise well. Even pain meds do a poor job of relieving my symptoms. If anyone has any ideas on what I can do to feel better or what the issue is, it would be greatly appreciated."
1,C4522181,Brachial Amyotrophic Diplegia,"C0003862, C0221423, C0281856, C0558489, C0015672, C0857245, C0030193, C0015967","Arthralgia, Illness (finding), Generalized aches and pains, Renal pain, Fatigue, Redness of face, Pain, Fever",https://messageboards.webmd.com/health-conditions/f/lupus/44072/feeling-sick-all-the-time,feeling sick ALL THE TIME,"I almost never do things like this. I respect my doctors and other medical professionals immensely, but I am genuinely desperate. In October (about 5 months ago) I visited my PCP after feeling sickly for weeks on end. I had been having low-grade fevers on a daily basis, joint pain and general aches, and fatigue so bad I would sleep for 16 hours. My blood work came back with normal CBC, but positive for mono. I was given prednisone (which did nothing) and told I would feel better in a week or two. 5 months later, my symptoms have only gotten worse. With my fevers come a bright red butterfly shaped rash across my face, and I am often too sick to get out of bed. I visited the doctor once again, who agreed that the fevers were not likely caused by the mono I had five months ago. She thought there was a chance of an autoimmune condition, so tested my ANA, CRP, CBC, ESR, and for lyme (for good measure). Yet, every single test came back within the normal range. I had been treated for kidney pain recently as well, but all that showed up in my urine was a little protein and white blood cells (but not an amount too excessive). With having tested negative for lupus, lyme, and any sort of infection, I do not know what to think. My fevers have not subsided, and the rash on my face shows up a few times a week at least (it's not itchy, just hot). I also continuously break out in hives, despite having had allergy testing (not sure if this is related). If I don't have an autoimmune condition, lyme, mono, or any infection, why on earth am I feeling so sick and what can I do to feel better? I feel like I have tried everything, and I eat and exercise well. Even pain meds do a poor job of relieving my symptoms. If anyone has any ideas on what I can do to feel better or what the issue is, it would be greatly appreciated."
1,C1535939,Pneumocystis jiroveci pneumonia,"C0003862, C0221423, C0281856, C0558489, C0015672, C0857245, C0030193, C0015967","Arthralgia, Illness (finding), Generalized aches and pains, Renal pain, Fatigue, Redness of face, Pain, Fever",https://messageboards.webmd.com/health-conditions/f/lupus/44072/feeling-sick-all-the-time,feeling sick ALL THE TIME,"I almost never do things like this. I respect my doctors and other medical professionals immensely, but I am genuinely desperate. In October (about 5 months ago) I visited my PCP after feeling sickly for weeks on end. I had been having low-grade fevers on a daily basis, joint pain and general aches, and fatigue so bad I would sleep for 16 hours. My blood work came back with normal CBC, but positive for mono. I was given prednisone (which did nothing) and told I would feel better in a week or two. 5 months later, my symptoms have only gotten worse. With my fevers come a bright red butterfly shaped rash across my face, and I am often too sick to get out of bed. I visited the doctor once again, who agreed that the fevers were not likely caused by the mono I had five months ago. She thought there was a chance of an autoimmune condition, so tested my ANA, CRP, CBC, ESR, and for lyme (for good measure). Yet, every single test came back within the normal range. I had been treated for kidney pain recently as well, but all that showed up in my urine was a little protein and white blood cells (but not an amount too excessive). With having tested negative for lupus, lyme, and any sort of infection, I do not know what to think. My fevers have not subsided, and the rash on my face shows up a few times a week at least (it's not itchy, just hot). I also continuously break out in hives, despite having had allergy testing (not sure if this is related). If I don't have an autoimmune condition, lyme, mono, or any infection, why on earth am I feeling so sick and what can I do to feel better? I feel like I have tried everything, and I eat and exercise well. Even pain meds do a poor job of relieving my symptoms. If anyone has any ideas on what I can do to feel better or what the issue is, it would be greatly appreciated."
1,C0042109,Urticaria,"C0003862, C0221423, C0281856, C0558489, C0015672, C0857245, C0030193, C0015967","Arthralgia, Illness (finding), Generalized aches and pains, Renal pain, Fatigue, Redness of face, Pain, Fever",https://messageboards.webmd.com/health-conditions/f/lupus/44072/feeling-sick-all-the-time,feeling sick ALL THE TIME,"I almost never do things like this. I respect my doctors and other medical professionals immensely, but I am genuinely desperate. In October (about 5 months ago) I visited my PCP after feeling sickly for weeks on end. I had been having low-grade fevers on a daily basis, joint pain and general aches, and fatigue so bad I would sleep for 16 hours. My blood work came back with normal CBC, but positive for mono. I was given prednisone (which did nothing) and told I would feel better in a week or two. 5 months later, my symptoms have only gotten worse. With my fevers come a bright red butterfly shaped rash across my face, and I am often too sick to get out of bed. I visited the doctor once again, who agreed that the fevers were not likely caused by the mono I had five months ago. She thought there was a chance of an autoimmune condition, so tested my ANA, CRP, CBC, ESR, and for lyme (for good measure). Yet, every single test came back within the normal range. I had been treated for kidney pain recently as well, but all that showed up in my urine was a little protein and white blood cells (but not an amount too excessive). With having tested negative for lupus, lyme, and any sort of infection, I do not know what to think. My fevers have not subsided, and the rash on my face shows up a few times a week at least (it's not itchy, just hot). I also continuously break out in hives, despite having had allergy testing (not sure if this is related). If I don't have an autoimmune condition, lyme, mono, or any infection, why on earth am I feeling so sick and what can I do to feel better? I feel like I have tried everything, and I eat and exercise well. Even pain meds do a poor job of relieving my symptoms. If anyone has any ideas on what I can do to feel better or what the issue is, it would be greatly appreciated."
3,C0024796,Marfan Syndrome,"C0221512, C0011991, C0042963, C0027497, C0235299, C0030193, C0015967","Stomach ache, Diarrhea, Vomiting, Nausea, Right upper quadrant pain, Pain, Fever",https://messageboards.webmd.com/health-conditions/f/digestive-health/58417/undiagnosed-digestive-tract-symptoms-w-marfan-syndrome,Undiagnosed Digestive Tract Symptoms w/Marfan Syndrome,"Hello! :-) My fiance is thirty years old and has a condition called Marfan Syndrome. His presentation of this disorder has been very mild in comparison to other patients but he has had one significant surgery so far and that was a Mitral Valve Replacement. About two months ago, he appeared to have contracted a stomach virus. He had the usual nausea, vomiting, fever, and stomach pain associated with the run of the mill stomach virus, along with severe dehydration and ten pounds of weight loss. His spleen was also significantly swollen, with no obvious reason. He seemingly recovered from the acute symptoms in a few days but he has had continued pain in the right upper quadrant of his stomach/abdominal region that comes and goes with no particular pattern and has gotten substantially worse over time. The nausea has also not relented and he is having a great deal of difficulty having bowel movements. He 1.) cannot have one at all, 2.) can have one, but it is mainly diarrhea or ""rabbit turds"" as he calls them (Haha :-)) and there is very little of that.  His primary care physician has run all manner of blood tests, performed an ultrasound and a CT scan, and has found no physical evidence that there is anything wrong other than a swollen spleen. We were referred to a Hematologist/Oncologist, who ran more blood tests and performed an exam. Everything came back totally normal. That doctor referred us to a Gastroenterologist, who performed an upper endoscopy scope. There was some mild inflammation along his digestive tract and the doctor took biopsies. A few days later, a hepatobiliary scan (HIDA scan) was performed to measure the function of his gallbladder and liver. Again, the results of both tests were completely normal. As a preventative measure, the doctor prescribed Protonix once a day and Sucralfate twice a day. My fiance is now scheduled for a colonoscopy later on this month.  On his own, he has tried a liquid diet, removing dairy from his diet and probiotics to no avail. This entire ordeal has been very draining on my fiance. He has not been able to eat, sleep or function normally for the majority of the last two months. He is in constant fear of when the pain and nausea will strike again, as there is no discernible pattern.  No one seems to have a clue what maybe causing this and we are at our witts end at this point. Is there anyone out there that has had or has been a witness to anything with any similarity? Any information would be very, very appreciated!  Thank you."
3,C0014518,Toxic Epidermal Necrolysis,"C0221512, C0011991, C0042963, C0027497, C0235299, C0030193, C0015967","Stomach ache, Diarrhea, Vomiting, Nausea, Right upper quadrant pain, Pain, Fever",https://messageboards.webmd.com/health-conditions/f/digestive-health/58417/undiagnosed-digestive-tract-symptoms-w-marfan-syndrome,Undiagnosed Digestive Tract Symptoms w/Marfan Syndrome,"Hello! :-) My fiance is thirty years old and has a condition called Marfan Syndrome. His presentation of this disorder has been very mild in comparison to other patients but he has had one significant surgery so far and that was a Mitral Valve Replacement. About two months ago, he appeared to have contracted a stomach virus. He had the usual nausea, vomiting, fever, and stomach pain associated with the run of the mill stomach virus, along with severe dehydration and ten pounds of weight loss. His spleen was also significantly swollen, with no obvious reason. He seemingly recovered from the acute symptoms in a few days but he has had continued pain in the right upper quadrant of his stomach/abdominal region that comes and goes with no particular pattern and has gotten substantially worse over time. The nausea has also not relented and he is having a great deal of difficulty having bowel movements. He 1.) cannot have one at all, 2.) can have one, but it is mainly diarrhea or ""rabbit turds"" as he calls them (Haha :-)) and there is very little of that.  His primary care physician has run all manner of blood tests, performed an ultrasound and a CT scan, and has found no physical evidence that there is anything wrong other than a swollen spleen. We were referred to a Hematologist/Oncologist, who ran more blood tests and performed an exam. Everything came back totally normal. That doctor referred us to a Gastroenterologist, who performed an upper endoscopy scope. There was some mild inflammation along his digestive tract and the doctor took biopsies. A few days later, a hepatobiliary scan (HIDA scan) was performed to measure the function of his gallbladder and liver. Again, the results of both tests were completely normal. As a preventative measure, the doctor prescribed Protonix once a day and Sucralfate twice a day. My fiance is now scheduled for a colonoscopy later on this month.  On his own, he has tried a liquid diet, removing dairy from his diet and probiotics to no avail. This entire ordeal has been very draining on my fiance. He has not been able to eat, sleep or function normally for the majority of the last two months. He is in constant fear of when the pain and nausea will strike again, as there is no discernible pattern.  No one seems to have a clue what maybe causing this and we are at our witts end at this point. Is there anyone out there that has had or has been a witness to anything with any similarity? Any information would be very, very appreciated!  Thank you."
3,C3472181,Severe dehydration,"C0221512, C0011991, C0042963, C0027497, C0235299, C0030193, C0015967","Stomach ache, Diarrhea, Vomiting, Nausea, Right upper quadrant pain, Pain, Fever",https://messageboards.webmd.com/health-conditions/f/digestive-health/58417/undiagnosed-digestive-tract-symptoms-w-marfan-syndrome,Undiagnosed Digestive Tract Symptoms w/Marfan Syndrome,"Hello! :-) My fiance is thirty years old and has a condition called Marfan Syndrome. His presentation of this disorder has been very mild in comparison to other patients but he has had one significant surgery so far and that was a Mitral Valve Replacement. About two months ago, he appeared to have contracted a stomach virus. He had the usual nausea, vomiting, fever, and stomach pain associated with the run of the mill stomach virus, along with severe dehydration and ten pounds of weight loss. His spleen was also significantly swollen, with no obvious reason. He seemingly recovered from the acute symptoms in a few days but he has had continued pain in the right upper quadrant of his stomach/abdominal region that comes and goes with no particular pattern and has gotten substantially worse over time. The nausea has also not relented and he is having a great deal of difficulty having bowel movements. He 1.) cannot have one at all, 2.) can have one, but it is mainly diarrhea or ""rabbit turds"" as he calls them (Haha :-)) and there is very little of that.  His primary care physician has run all manner of blood tests, performed an ultrasound and a CT scan, and has found no physical evidence that there is anything wrong other than a swollen spleen. We were referred to a Hematologist/Oncologist, who ran more blood tests and performed an exam. Everything came back totally normal. That doctor referred us to a Gastroenterologist, who performed an upper endoscopy scope. There was some mild inflammation along his digestive tract and the doctor took biopsies. A few days later, a hepatobiliary scan (HIDA scan) was performed to measure the function of his gallbladder and liver. Again, the results of both tests were completely normal. As a preventative measure, the doctor prescribed Protonix once a day and Sucralfate twice a day. My fiance is now scheduled for a colonoscopy later on this month.  On his own, he has tried a liquid diet, removing dairy from his diet and probiotics to no avail. This entire ordeal has been very draining on my fiance. He has not been able to eat, sleep or function normally for the majority of the last two months. He is in constant fear of when the pain and nausea will strike again, as there is no discernible pattern.  No one seems to have a clue what maybe causing this and we are at our witts end at this point. Is there anyone out there that has had or has been a witness to anything with any similarity? Any information would be very, very appreciated!  Thank you."
4,C4522181,Brachial Amyotrophic Diplegia,"C0024031, C0234238, C0009806, C2202100, C0030193","Low Back Pain, Ache, Constipation, Pain in right hip joint, Pain",https://messageboards.webmd.com/health-conditions/f/digestive-health/55599/constipated-right-lower-back-hip-pain,Constipated & Right lower back/hip pain,"Hello, I’ve been experiencing a pain feeling on my lower back/hip right side anytime I’m constipated and it’s only my right side. It started last year but didn’t happen all the time, maybe once a month if that. I noticed the pain started to happen more frequently and increasing each month. My diet isn’t horrible and majority of everything I eat is organic. I tend to sometimes eat maybe once a day if my day is busy but I snack a lot.  The pain gets so bad that my right leg starts to ache. I feel as if I’m starting to get constipated and having this horrible pain at least 5 days a week if not every single day. It’s getting to the point where I’m on the toilet 8 times a day trying to use the restroom and when I do it’s the tiniest bowl movement. The pain occurs in my sleep, when I eat, when I’m awake, when I’m not eating. I use to workout 6 days a week but I recently moved to another state and haven’t worked out in two months. This pain is bothering me deeply. It’s mentally and physically draining me.  My diet contains fruits and veggies, hardly eat meat and when I do it’s chicken. I make home made soups, salads, if I snack on chips it’s vegan that contains flax seeds, and other nutrients. I use vegan butter, hardly ever consume dairy. I don’t take any medications, I’ve had no kids, I’m only 24 years old and I do have scoliosis.  Can someone help me? Has anyone experienced this before?"
