PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
1,C0016053,Fibromyalgia,"C0235031, C0240327, C2242996, C0877495","Neurologic Symptoms, Taste, Metallic, Has tingling sensation, tingling tongue",https://messageboards.webmd.com/health-conditions/f/fibromyalgia/112244/fibromyalgia-hashimotos-and-neurological-symptoms,"Fibromyalgia, Hashimotos and neurological symptoms","Hi - recently I ended up in hospital with neurological symptoms. My body would start tingling in my feet and hands working its way up to my face. Then I would get tingling in my tongue and a metallic taste in my mouth. My whole body would shut down so that I couldn't move, speech or see. This would go on for 30 minutes to up to 3 or 4 hours at a time On and off all day and night. This went on for weeks. It has taken me months to get a bit better but it still happens. Also, if I have no full blown shut down I usually have trouble walking, talking, thinking and generally functioning. I have fibromyalgia, Hashimotos, and I am diabetic with IBS and gluten and diary intolerance. The doctors have diagnosed psychological stress. I wondered if anyone else has had these neurological symptoms. I am female and 53 years old. I am a bit worried as I keep relapsing despite giving up my job and trying to be less stressed. It's not much of a life when just going to the shops means I spend the next day in bed. Any advice?"
1,C0022104,Irritable Bowel Syndrome,"C0235031, C0240327, C2242996, C0877495","Neurologic Symptoms, Taste, Metallic, Has tingling sensation, tingling tongue",https://messageboards.webmd.com/health-conditions/f/fibromyalgia/112244/fibromyalgia-hashimotos-and-neurological-symptoms,"Fibromyalgia, Hashimotos and neurological symptoms","Hi - recently I ended up in hospital with neurological symptoms. My body would start tingling in my feet and hands working its way up to my face. Then I would get tingling in my tongue and a metallic taste in my mouth. My whole body would shut down so that I couldn't move, speech or see. This would go on for 30 minutes to up to 3 or 4 hours at a time On and off all day and night. This went on for weeks. It has taken me months to get a bit better but it still happens. Also, if I have no full blown shut down I usually have trouble walking, talking, thinking and generally functioning. I have fibromyalgia, Hashimotos, and I am diabetic with IBS and gluten and diary intolerance. The doctors have diagnosed psychological stress. I wondered if anyone else has had these neurological symptoms. I am female and 53 years old. I am a bit worried as I keep relapsing despite giving up my job and trying to be less stressed. It's not much of a life when just going to the shops means I spend the next day in bed. Any advice?"
2,C0016053,Fibromyalgia,C0030193,Pain,https://messageboards.webmd.com/health-conditions/f/fibromyalgia/95495/just-got-diagnosed-with-fibromyalgia,Just got diagnosed with fibromyalgia.....??????,I thought I was crazy at first....with all the pain I experience in a everyday...and now I experience a new pain all the time... I hate that I’m not the same person...:(
3,C0947751,vascular inflammations,"C0008031, C0231217, C0015672, C0150055, C0039070","Chest Pain, Multiple symptoms, Fatigue, Chronic pain, Syncope",https://messageboards.webmd.com/health-conditions/f/fibromyalgia/103033/fibromyalgia-is-it-all-in-the-head,Fibromyalgia is it all in the HEAD.,"Hi, my name is Sylvia I'm almost 58 years old and have been diagnosed with FM approx 4 years ago. After 5 years of suffering numerous symptoms of which fatigue, to me was/is the worst.  In and out of hospitals and ER rooms, to many to mention, no one could diagnose the problem/s. Until one day out of the blue, I started doing research desperation being my motivation, I stumbled on this word Fibromyalgia, after comparing various symptoms checking.  I went to a Rhumetoligist that specializes in Fibromyalgia, which confirmed it and at last something started making sense.  I, as many other women with FM have been told in the past, is a a condition caused in the brain, due to abuse, mentally or physically or both (basically a mental condition) ""It IS NOT An ACTUAL MEDICAL Condition""  HOWEVER -  Please explain to me, why I have the following : After a Nuclear scan, reported I have inflammation in all my joints, spine, neck, shoulders, elbows hips, hands, knees and ankles. (is this coincidental?).  CPR OF 17mg/L (inflammation count in blood) 0 to 3mg/L is normal and over 10mg/L, a sign of an undiagnosed desease. (Is this coincidental?)  I have IBS, (irritable bowl syndrome), most FM sufferers have it.  I have NCS- Neuro Cardio genic syncope. Autoimmune heart desease,(is it coincidental?)  I am Hypotensive, ( low blood pressure) and heart rate?  Neurogenic bowel and bladder conditions. (unable to feel when to go to the loo.) Very low red blood count, (4 years ago, resulted into chest pains, dizzy spells, head aces and serious fatigue.) Blood count 5, women normal iron blood count +/-12.  After blood plasma transfusion and iron/magnesium supplements, these symptoms improved dramatically. (Coincidences?)  I also have diverticulosis?  Just recently been discharged from hospital, with a bladder and kidney infection, of which I have had many. Report result confirming, urine draining from my kidneys are slow, does not empty completely, as too my bladder. (being the cause of my countless infections).  Depression is a secondary symptom of Fibromyalgia, I can say this with overwhelming confidence, is due to obvious reasons, chronic pain and undiagnosed medical problems? And people telling you it's all in the HEAD. Our lives, for most of us, completely changed! From hero to zero.  This one was the last straw, when I read online, someone giving advise to exercise more, ""AS FIBROMYALGIA IS CAUSED FROM a SEDENTARY LIFE STYLE"" (fancy word for inactive).  Which is so RIDICULOUS! As a matter of fact, most people, mainly WOMEN, who have FM, prior to it, were hyperactive, multitasking professionals. Active in various sports all through school and after, also walking and gyming. I don't think this could be equated to to having an inactive lifestyle?  Now what is it? FM and these actual medical conditions synonymous?  Now like the chicken and egg dilemma, which came first and is there any relation?  Worst of all, most medical staff I come across, are oblivious to what the condition Fibromyalgia is. Ask me I know, go to an ER Room and explain to the medical staff, you have Fibromyalgia and you are allergic to Quinolin (synthetic penicillin, just had to add this). Then people ask why are you so moody and irretable, and on the off chance you laughing and smiling, you told the condition is all an act? To my dear fellow FM ""sisters"", hopefully soon we will see, some kind of apology, for what we TRUELLY, had to mentally endure, due to the ignorance of people."
3,C0695242,Neurogenic Bowel,"C0008031, C0231217, C0015672, C0150055, C0039070","Chest Pain, Multiple symptoms, Fatigue, Chronic pain, Syncope",https://messageboards.webmd.com/health-conditions/f/fibromyalgia/103033/fibromyalgia-is-it-all-in-the-head,Fibromyalgia is it all in the HEAD.,"Hi, my name is Sylvia I'm almost 58 years old and have been diagnosed with FM approx 4 years ago. After 5 years of suffering numerous symptoms of which fatigue, to me was/is the worst.  In and out of hospitals and ER rooms, to many to mention, no one could diagnose the problem/s. Until one day out of the blue, I started doing research desperation being my motivation, I stumbled on this word Fibromyalgia, after comparing various symptoms checking.  I went to a Rhumetoligist that specializes in Fibromyalgia, which confirmed it and at last something started making sense.  I, as many other women with FM have been told in the past, is a a condition caused in the brain, due to abuse, mentally or physically or both (basically a mental condition) ""It IS NOT An ACTUAL MEDICAL Condition""  HOWEVER -  Please explain to me, why I have the following : After a Nuclear scan, reported I have inflammation in all my joints, spine, neck, shoulders, elbows hips, hands, knees and ankles. (is this coincidental?).  CPR OF 17mg/L (inflammation count in blood) 0 to 3mg/L is normal and over 10mg/L, a sign of an undiagnosed desease. (Is this coincidental?)  I have IBS, (irritable bowl syndrome), most FM sufferers have it.  I have NCS- Neuro Cardio genic syncope. Autoimmune heart desease,(is it coincidental?)  I am Hypotensive, ( low blood pressure) and heart rate?  Neurogenic bowel and bladder conditions. (unable to feel when to go to the loo.) Very low red blood count, (4 years ago, resulted into chest pains, dizzy spells, head aces and serious fatigue.) Blood count 5, women normal iron blood count +/-12.  After blood plasma transfusion and iron/magnesium supplements, these symptoms improved dramatically. (Coincidences?)  I also have diverticulosis?  Just recently been discharged from hospital, with a bladder and kidney infection, of which I have had many. Report result confirming, urine draining from my kidneys are slow, does not empty completely, as too my bladder. (being the cause of my countless infections).  Depression is a secondary symptom of Fibromyalgia, I can say this with overwhelming confidence, is due to obvious reasons, chronic pain and undiagnosed medical problems? And people telling you it's all in the HEAD. Our lives, for most of us, completely changed! From hero to zero.  This one was the last straw, when I read online, someone giving advise to exercise more, ""AS FIBROMYALGIA IS CAUSED FROM a SEDENTARY LIFE STYLE"" (fancy word for inactive).  Which is so RIDICULOUS! As a matter of fact, most people, mainly WOMEN, who have FM, prior to it, were hyperactive, multitasking professionals. Active in various sports all through school and after, also walking and gyming. I don't think this could be equated to to having an inactive lifestyle?  Now what is it? FM and these actual medical conditions synonymous?  Now like the chicken and egg dilemma, which came first and is there any relation?  Worst of all, most medical staff I come across, are oblivious to what the condition Fibromyalgia is. Ask me I know, go to an ER Room and explain to the medical staff, you have Fibromyalgia and you are allergic to Quinolin (synthetic penicillin, just had to add this). Then people ask why are you so moody and irretable, and on the off chance you laughing and smiling, you told the condition is all an act? To my dear fellow FM ""sisters"", hopefully soon we will see, some kind of apology, for what we TRUELLY, had to mentally endure, due to the ignorance of people."
3,C0034186,Pyelonephritis,"C0008031, C0231217, C0015672, C0150055, C0039070","Chest Pain, Multiple symptoms, Fatigue, Chronic pain, Syncope",https://messageboards.webmd.com/health-conditions/f/fibromyalgia/103033/fibromyalgia-is-it-all-in-the-head,Fibromyalgia is it all in the HEAD.,"Hi, my name is Sylvia I'm almost 58 years old and have been diagnosed with FM approx 4 years ago. After 5 years of suffering numerous symptoms of which fatigue, to me was/is the worst.  In and out of hospitals and ER rooms, to many to mention, no one could diagnose the problem/s. Until one day out of the blue, I started doing research desperation being my motivation, I stumbled on this word Fibromyalgia, after comparing various symptoms checking.  I went to a Rhumetoligist that specializes in Fibromyalgia, which confirmed it and at last something started making sense.  I, as many other women with FM have been told in the past, is a a condition caused in the brain, due to abuse, mentally or physically or both (basically a mental condition) ""It IS NOT An ACTUAL MEDICAL Condition""  HOWEVER -  Please explain to me, why I have the following : After a Nuclear scan, reported I have inflammation in all my joints, spine, neck, shoulders, elbows hips, hands, knees and ankles. (is this coincidental?).  CPR OF 17mg/L (inflammation count in blood) 0 to 3mg/L is normal and over 10mg/L, a sign of an undiagnosed desease. (Is this coincidental?)  I have IBS, (irritable bowl syndrome), most FM sufferers have it.  I have NCS- Neuro Cardio genic syncope. Autoimmune heart desease,(is it coincidental?)  I am Hypotensive, ( low blood pressure) and heart rate?  Neurogenic bowel and bladder conditions. (unable to feel when to go to the loo.) Very low red blood count, (4 years ago, resulted into chest pains, dizzy spells, head aces and serious fatigue.) Blood count 5, women normal iron blood count +/-12.  After blood plasma transfusion and iron/magnesium supplements, these symptoms improved dramatically. (Coincidences?)  I also have diverticulosis?  Just recently been discharged from hospital, with a bladder and kidney infection, of which I have had many. Report result confirming, urine draining from my kidneys are slow, does not empty completely, as too my bladder. (being the cause of my countless infections).  Depression is a secondary symptom of Fibromyalgia, I can say this with overwhelming confidence, is due to obvious reasons, chronic pain and undiagnosed medical problems? And people telling you it's all in the HEAD. Our lives, for most of us, completely changed! From hero to zero.  This one was the last straw, when I read online, someone giving advise to exercise more, ""AS FIBROMYALGIA IS CAUSED FROM a SEDENTARY LIFE STYLE"" (fancy word for inactive).  Which is so RIDICULOUS! As a matter of fact, most people, mainly WOMEN, who have FM, prior to it, were hyperactive, multitasking professionals. Active in various sports all through school and after, also walking and gyming. I don't think this could be equated to to having an inactive lifestyle?  Now what is it? FM and these actual medical conditions synonymous?  Now like the chicken and egg dilemma, which came first and is there any relation?  Worst of all, most medical staff I come across, are oblivious to what the condition Fibromyalgia is. Ask me I know, go to an ER Room and explain to the medical staff, you have Fibromyalgia and you are allergic to Quinolin (synthetic penicillin, just had to add this). Then people ask why are you so moody and irretable, and on the off chance you laughing and smiling, you told the condition is all an act? To my dear fellow FM ""sisters"", hopefully soon we will see, some kind of apology, for what we TRUELLY, had to mentally endure, due to the ignorance of people."
3,C0005686,Urinary Bladder Diseases,"C0008031, C0231217, C0015672, C0150055, C0039070","Chest Pain, Multiple symptoms, Fatigue, Chronic pain, Syncope",https://messageboards.webmd.com/health-conditions/f/fibromyalgia/103033/fibromyalgia-is-it-all-in-the-head,Fibromyalgia is it all in the HEAD.,"Hi, my name is Sylvia I'm almost 58 years old and have been diagnosed with FM approx 4 years ago. After 5 years of suffering numerous symptoms of which fatigue, to me was/is the worst.  In and out of hospitals and ER rooms, to many to mention, no one could diagnose the problem/s. Until one day out of the blue, I started doing research desperation being my motivation, I stumbled on this word Fibromyalgia, after comparing various symptoms checking.  I went to a Rhumetoligist that specializes in Fibromyalgia, which confirmed it and at last something started making sense.  I, as many other women with FM have been told in the past, is a a condition caused in the brain, due to abuse, mentally or physically or both (basically a mental condition) ""It IS NOT An ACTUAL MEDICAL Condition""  HOWEVER -  Please explain to me, why I have the following : After a Nuclear scan, reported I have inflammation in all my joints, spine, neck, shoulders, elbows hips, hands, knees and ankles. (is this coincidental?).  CPR OF 17mg/L (inflammation count in blood) 0 to 3mg/L is normal and over 10mg/L, a sign of an undiagnosed desease. (Is this coincidental?)  I have IBS, (irritable bowl syndrome), most FM sufferers have it.  I have NCS- Neuro Cardio genic syncope. Autoimmune heart desease,(is it coincidental?)  I am Hypotensive, ( low blood pressure) and heart rate?  Neurogenic bowel and bladder conditions. (unable to feel when to go to the loo.) Very low red blood count, (4 years ago, resulted into chest pains, dizzy spells, head aces and serious fatigue.) Blood count 5, women normal iron blood count +/-12.  After blood plasma transfusion and iron/magnesium supplements, these symptoms improved dramatically. (Coincidences?)  I also have diverticulosis?  Just recently been discharged from hospital, with a bladder and kidney infection, of which I have had many. Report result confirming, urine draining from my kidneys are slow, does not empty completely, as too my bladder. (being the cause of my countless infections).  Depression is a secondary symptom of Fibromyalgia, I can say this with overwhelming confidence, is due to obvious reasons, chronic pain and undiagnosed medical problems? And people telling you it's all in the HEAD. Our lives, for most of us, completely changed! From hero to zero.  This one was the last straw, when I read online, someone giving advise to exercise more, ""AS FIBROMYALGIA IS CAUSED FROM a SEDENTARY LIFE STYLE"" (fancy word for inactive).  Which is so RIDICULOUS! As a matter of fact, most people, mainly WOMEN, who have FM, prior to it, were hyperactive, multitasking professionals. Active in various sports all through school and after, also walking and gyming. I don't think this could be equated to to having an inactive lifestyle?  Now what is it? FM and these actual medical conditions synonymous?  Now like the chicken and egg dilemma, which came first and is there any relation?  Worst of all, most medical staff I come across, are oblivious to what the condition Fibromyalgia is. Ask me I know, go to an ER Room and explain to the medical staff, you have Fibromyalgia and you are allergic to Quinolin (synthetic penicillin, just had to add this). Then people ask why are you so moody and irretable, and on the off chance you laughing and smiling, you told the condition is all an act? To my dear fellow FM ""sisters"", hopefully soon we will see, some kind of apology, for what we TRUELLY, had to mentally endure, due to the ignorance of people."
3,C1510475,Diverticulosis,"C0008031, C0231217, C0015672, C0150055, C0039070","Chest Pain, Multiple symptoms, Fatigue, Chronic pain, Syncope",https://messageboards.webmd.com/health-conditions/f/fibromyalgia/103033/fibromyalgia-is-it-all-in-the-head,Fibromyalgia is it all in the HEAD.,"Hi, my name is Sylvia I'm almost 58 years old and have been diagnosed with FM approx 4 years ago. After 5 years of suffering numerous symptoms of which fatigue, to me was/is the worst.  In and out of hospitals and ER rooms, to many to mention, no one could diagnose the problem/s. Until one day out of the blue, I started doing research desperation being my motivation, I stumbled on this word Fibromyalgia, after comparing various symptoms checking.  I went to a Rhumetoligist that specializes in Fibromyalgia, which confirmed it and at last something started making sense.  I, as many other women with FM have been told in the past, is a a condition caused in the brain, due to abuse, mentally or physically or both (basically a mental condition) ""It IS NOT An ACTUAL MEDICAL Condition""  HOWEVER -  Please explain to me, why I have the following : After a Nuclear scan, reported I have inflammation in all my joints, spine, neck, shoulders, elbows hips, hands, knees and ankles. (is this coincidental?).  CPR OF 17mg/L (inflammation count in blood) 0 to 3mg/L is normal and over 10mg/L, a sign of an undiagnosed desease. (Is this coincidental?)  I have IBS, (irritable bowl syndrome), most FM sufferers have it.  I have NCS- Neuro Cardio genic syncope. Autoimmune heart desease,(is it coincidental?)  I am Hypotensive, ( low blood pressure) and heart rate?  Neurogenic bowel and bladder conditions. (unable to feel when to go to the loo.) Very low red blood count, (4 years ago, resulted into chest pains, dizzy spells, head aces and serious fatigue.) Blood count 5, women normal iron blood count +/-12.  After blood plasma transfusion and iron/magnesium supplements, these symptoms improved dramatically. (Coincidences?)  I also have diverticulosis?  Just recently been discharged from hospital, with a bladder and kidney infection, of which I have had many. Report result confirming, urine draining from my kidneys are slow, does not empty completely, as too my bladder. (being the cause of my countless infections).  Depression is a secondary symptom of Fibromyalgia, I can say this with overwhelming confidence, is due to obvious reasons, chronic pain and undiagnosed medical problems? And people telling you it's all in the HEAD. Our lives, for most of us, completely changed! From hero to zero.  This one was the last straw, when I read online, someone giving advise to exercise more, ""AS FIBROMYALGIA IS CAUSED FROM a SEDENTARY LIFE STYLE"" (fancy word for inactive).  Which is so RIDICULOUS! As a matter of fact, most people, mainly WOMEN, who have FM, prior to it, were hyperactive, multitasking professionals. Active in various sports all through school and after, also walking and gyming. I don't think this could be equated to to having an inactive lifestyle?  Now what is it? FM and these actual medical conditions synonymous?  Now like the chicken and egg dilemma, which came first and is there any relation?  Worst of all, most medical staff I come across, are oblivious to what the condition Fibromyalgia is. Ask me I know, go to an ER Room and explain to the medical staff, you have Fibromyalgia and you are allergic to Quinolin (synthetic penicillin, just had to add this). Then people ask why are you so moody and irretable, and on the off chance you laughing and smiling, you told the condition is all an act? To my dear fellow FM ""sisters"", hopefully soon we will see, some kind of apology, for what we TRUELLY, had to mentally endure, due to the ignorance of people."
3,C0016053,Fibromyalgia,"C0008031, C0231217, C0015672, C0150055, C0039070","Chest Pain, Multiple symptoms, Fatigue, Chronic pain, Syncope",https://messageboards.webmd.com/health-conditions/f/fibromyalgia/103033/fibromyalgia-is-it-all-in-the-head,Fibromyalgia is it all in the HEAD.,"Hi, my name is Sylvia I'm almost 58 years old and have been diagnosed with FM approx 4 years ago. After 5 years of suffering numerous symptoms of which fatigue, to me was/is the worst.  In and out of hospitals and ER rooms, to many to mention, no one could diagnose the problem/s. Until one day out of the blue, I started doing research desperation being my motivation, I stumbled on this word Fibromyalgia, after comparing various symptoms checking.  I went to a Rhumetoligist that specializes in Fibromyalgia, which confirmed it and at last something started making sense.  I, as many other women with FM have been told in the past, is a a condition caused in the brain, due to abuse, mentally or physically or both (basically a mental condition) ""It IS NOT An ACTUAL MEDICAL Condition""  HOWEVER -  Please explain to me, why I have the following : After a Nuclear scan, reported I have inflammation in all my joints, spine, neck, shoulders, elbows hips, hands, knees and ankles. (is this coincidental?).  CPR OF 17mg/L (inflammation count in blood) 0 to 3mg/L is normal and over 10mg/L, a sign of an undiagnosed desease. (Is this coincidental?)  I have IBS, (irritable bowl syndrome), most FM sufferers have it.  I have NCS- Neuro Cardio genic syncope. Autoimmune heart desease,(is it coincidental?)  I am Hypotensive, ( low blood pressure) and heart rate?  Neurogenic bowel and bladder conditions. (unable to feel when to go to the loo.) Very low red blood count, (4 years ago, resulted into chest pains, dizzy spells, head aces and serious fatigue.) Blood count 5, women normal iron blood count +/-12.  After blood plasma transfusion and iron/magnesium supplements, these symptoms improved dramatically. (Coincidences?)  I also have diverticulosis?  Just recently been discharged from hospital, with a bladder and kidney infection, of which I have had many. Report result confirming, urine draining from my kidneys are slow, does not empty completely, as too my bladder. (being the cause of my countless infections).  Depression is a secondary symptom of Fibromyalgia, I can say this with overwhelming confidence, is due to obvious reasons, chronic pain and undiagnosed medical problems? And people telling you it's all in the HEAD. Our lives, for most of us, completely changed! From hero to zero.  This one was the last straw, when I read online, someone giving advise to exercise more, ""AS FIBROMYALGIA IS CAUSED FROM a SEDENTARY LIFE STYLE"" (fancy word for inactive).  Which is so RIDICULOUS! As a matter of fact, most people, mainly WOMEN, who have FM, prior to it, were hyperactive, multitasking professionals. Active in various sports all through school and after, also walking and gyming. I don't think this could be equated to to having an inactive lifestyle?  Now what is it? FM and these actual medical conditions synonymous?  Now like the chicken and egg dilemma, which came first and is there any relation?  Worst of all, most medical staff I come across, are oblivious to what the condition Fibromyalgia is. Ask me I know, go to an ER Room and explain to the medical staff, you have Fibromyalgia and you are allergic to Quinolin (synthetic penicillin, just had to add this). Then people ask why are you so moody and irretable, and on the off chance you laughing and smiling, you told the condition is all an act? To my dear fellow FM ""sisters"", hopefully soon we will see, some kind of apology, for what we TRUELLY, had to mentally endure, due to the ignorance of people."
3,C0022104,Irritable Bowel Syndrome,"C0008031, C0231217, C0015672, C0150055, C0039070","Chest Pain, Multiple symptoms, Fatigue, Chronic pain, Syncope",https://messageboards.webmd.com/health-conditions/f/fibromyalgia/103033/fibromyalgia-is-it-all-in-the-head,Fibromyalgia is it all in the HEAD.,"Hi, my name is Sylvia I'm almost 58 years old and have been diagnosed with FM approx 4 years ago. After 5 years of suffering numerous symptoms of which fatigue, to me was/is the worst.  In and out of hospitals and ER rooms, to many to mention, no one could diagnose the problem/s. Until one day out of the blue, I started doing research desperation being my motivation, I stumbled on this word Fibromyalgia, after comparing various symptoms checking.  I went to a Rhumetoligist that specializes in Fibromyalgia, which confirmed it and at last something started making sense.  I, as many other women with FM have been told in the past, is a a condition caused in the brain, due to abuse, mentally or physically or both (basically a mental condition) ""It IS NOT An ACTUAL MEDICAL Condition""  HOWEVER -  Please explain to me, why I have the following : After a Nuclear scan, reported I have inflammation in all my joints, spine, neck, shoulders, elbows hips, hands, knees and ankles. (is this coincidental?).  CPR OF 17mg/L (inflammation count in blood) 0 to 3mg/L is normal and over 10mg/L, a sign of an undiagnosed desease. (Is this coincidental?)  I have IBS, (irritable bowl syndrome), most FM sufferers have it.  I have NCS- Neuro Cardio genic syncope. Autoimmune heart desease,(is it coincidental?)  I am Hypotensive, ( low blood pressure) and heart rate?  Neurogenic bowel and bladder conditions. (unable to feel when to go to the loo.) Very low red blood count, (4 years ago, resulted into chest pains, dizzy spells, head aces and serious fatigue.) Blood count 5, women normal iron blood count +/-12.  After blood plasma transfusion and iron/magnesium supplements, these symptoms improved dramatically. (Coincidences?)  I also have diverticulosis?  Just recently been discharged from hospital, with a bladder and kidney infection, of which I have had many. Report result confirming, urine draining from my kidneys are slow, does not empty completely, as too my bladder. (being the cause of my countless infections).  Depression is a secondary symptom of Fibromyalgia, I can say this with overwhelming confidence, is due to obvious reasons, chronic pain and undiagnosed medical problems? And people telling you it's all in the HEAD. Our lives, for most of us, completely changed! From hero to zero.  This one was the last straw, when I read online, someone giving advise to exercise more, ""AS FIBROMYALGIA IS CAUSED FROM a SEDENTARY LIFE STYLE"" (fancy word for inactive).  Which is so RIDICULOUS! As a matter of fact, most people, mainly WOMEN, who have FM, prior to it, were hyperactive, multitasking professionals. Active in various sports all through school and after, also walking and gyming. I don't think this could be equated to to having an inactive lifestyle?  Now what is it? FM and these actual medical conditions synonymous?  Now like the chicken and egg dilemma, which came first and is there any relation?  Worst of all, most medical staff I come across, are oblivious to what the condition Fibromyalgia is. Ask me I know, go to an ER Room and explain to the medical staff, you have Fibromyalgia and you are allergic to Quinolin (synthetic penicillin, just had to add this). Then people ask why are you so moody and irretable, and on the off chance you laughing and smiling, you told the condition is all an act? To my dear fellow FM ""sisters"", hopefully soon we will see, some kind of apology, for what we TRUELLY, had to mentally endure, due to the ignorance of people."
